1;7
2;7
3;7
4;7
5;7
6;7
7;7
8;7
9;7
10;7
11;7
12;7
13;7
14;7
15;7
16;7
17;7
18;7
19;7
20;7
21;7
22;7
23;7
24;7
25;7
26;7
27;7
28;7
29;7
30;7
31;7
32;7
33;7
34;7
35;9
36;9
37;9
38;9
39;9
40;9
41;9
42;9
43;9
44;9
45;9
46;9
47;9
48;9
49;9
50;9
51;9
52;9
53;9
54;9
55;9
56;9
57;9
58;9
59;9
60;9
61;9
62;9
63;9
64;9
65;9
66;9
67;9
68;9
69;9
70;9
71;43
72;43
73;43
74;43
75;43
